Folder	File	Sheet	Row	Column	Value	Annotation	header1
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	colorimetry	1	24	dls z-ave hydrodynamic diameter (nm)	method and instrument information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	colorimetry	1	25	pdi	method and instrument information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	colorimetry	1	26	temperature range (in celcius) that the particles were subjected to	method and instrument information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	colorimetry	1	27	residence time = total amount of time (in hours/minutes) that the particles spend in the liquid system.	method and instrument information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	colorimetry	1	28	indicate separation method/s used to remove particles	method and instrument information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	colorimetry	0	29	results	header0	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	colorimetry	1	29	estimated  [zn2+] (µg/ml)	results	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	colorimetry	1	30	associated error	results	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	colorimetry	0	31	sop	header0	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	colorimetry	1	31	references to sops	sop	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	0	0	sample information	header0	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	0	replicate number	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	1	"nm id code (e.g. nm-300, jrcnm01001a, …)"	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	2	nm chemistry (core)	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	3	cas number	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	4	vial number	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	5	nm supplier	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	6	"material state  (liquid or fluid, fluid dispersion, powder)"	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	7	use of dispersant: yes/no  (e.g. for ag nps nm-300k or nm-302)	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	8	dispersant reference (indicate here the reference number of the vial used)	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	9	sample name (internal reference)	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	10	reporting organisation	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	11	operator	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	12	date of preparation	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	13	date of analysis	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	14	"module (e.g. phys-chem, in vitro tox, in vivo tox, eco tox, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	15	"endpoint (oecd list, and others)"	endpoint_assay	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	16	"assay name (conventional name of the assay, e.g. comet, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	0	17	method and instrument information /  sample filtration process	header0	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	17	solvent medium for dispersion	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	18	initial concentration (μg/g)	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	19	temperature (°c)	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	20	dissolution time (h)	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	21	initial ph	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	22	stirring/ shaking method	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	23	gas atmosphere (co2/o2)	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	24	undissolved material still present in suspension before filtration/centrifugation	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	25	filter type	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	26	filter material	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	27	pore size (kda)	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	28	"rcf (relative centrifugal force, g)"	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	29	duration of centrifugation (min)	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	30	final ph	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	31	total time to dissolution (dissolution +filter/centrifigation time	method and instrument information	method and instrument information /  sample filtration process
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	0	32	method and instrument information /  icp-ms detection	header0	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	32	model / brand instrument	method and instrument information	method and instrument information /  icp-ms detection
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	33	source power	method and instrument information	method and instrument information /  icp-ms detection
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	34	interference correction method	method and instrument information	method and instrument information /  icp-ms detection
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	35	injector flow (ml/min)	method and instrument information	method and instrument information /  icp-ms detection
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	36	calibration range (ng/ml)	method and instrument information	method and instrument information /  icp-ms detection
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	37	analytes detected	method and instrument information	method and instrument information /  icp-ms detection
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	3	37	list of elements and isotopes	INVALID	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	38	replicates for each measurements	method and instrument information	method and instrument information /  icp-ms detection
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	0	39	results	header0	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	39	analyte concentration (ng/ml) already corrected for dilutions and blank	results	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	40	analytical  uncertainty	results	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	2	40	sd control	results	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	2	41	sd analyte	results	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	0	42	sop	header0	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_ICP-MS	1	42	references to sops	sop	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	0	0	sample information	header0	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	0	replicate number	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	1	"nm id code (e.g. nm-300, jrcnm01001a, …)"	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	2	nm chemistry (core)	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	3	cas number	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	4	vial number	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	5	nm supplier	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	6	"material state  (liquid or fluid, fluid dispersion, powder)"	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	7	use of dispersant: yes/no  (e.g. for ag nps nm-300k or nm-302)	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	8	dispersant reference (indicate here the reference number of the vial used)	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	9	sample name (internal reference)	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	10	reporting organisation	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	11	operator	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	12	date of preparation	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	13	date of analysis	sample information	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	14	"module (e.g. phys-chem, in vitro tox, in vivo tox, eco tox, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	15	"endpoint (oecd list, and others)"	endpoint_assay	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	16	"assay name (conventional name of the assay, e.g. comet, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	0	17	method and instrument information /  filtration/centrifugation phase	header0	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	17	dispersion (nanoreg sop dispersion)	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	18	solvent medium	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	19	initial concentration (μg/g)	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	20	temperature (°c)	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	21	dissolution time (h)	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	22	initial ph	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	23	stirring/ shaking method	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	24	gas atmosphere (co2/o2)	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	25	undissolved material still present in suspension before filtration/centrifugation	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	3	25	yes/no	INVALID	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	26	filter type	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	27	filter material	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	28	pore size	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	3	28	(kda)	INVALID	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	29	"rcf (relative centrifugal force, g)"	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	30	duration of centrifugation (min)	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	31	final ph	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	32	total time to dissolution (dissolution +filter/centrifigation time	method and instrument information	method and instrument information /  filtration/centrifugation phase
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	0	33	method and instrument information /  wdxrf	header0	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	33	model / brand instrument	method and instrument information	method and instrument information /  wdxrf
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	34	method type (semi-quant or quant)	method and instrument information	method and instrument information /  wdxrf
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	35	method name	method and instrument information	method and instrument information /  wdxrf
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	36	calibration range (%)	method and instrument information	method and instrument information /  wdxrf
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	37	elements/oxides detected	method and instrument information	method and instrument information /  wdxrf
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	38	line	method and instrument information	method and instrument information /  wdxrf
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	39	tube kv	method and instrument information	method and instrument information /  wdxrf
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	40	tube ma	method and instrument information	method and instrument information /  wdxrf
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	41	filter	method and instrument information	method and instrument information /  wdxrf
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	42	mask	method and instrument information	method and instrument information /  wdxrf
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	43	collimator	method and instrument information	method and instrument information /  wdxrf
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	44	netintensity	method and instrument information	method and instrument information /  wdxrf
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	45	replicates for each measurements	method and instrument information	method and instrument information /  wdxrf
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	46	lower limit of detection	method and instrument information	method and instrument information /  wdxrf
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	0	47	results	header0	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	47	concentration (%) already corrected for foil and matrix	results	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	48	statistical error (%)	results	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	0	49	sop	header0	
JRCTEMPLATES	PCHEM_SOLUBILITY.xlsx	filtration_WDXRF	1	49	references to sops	sop	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	0	0	sample information	header0	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	0	replicate number	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	1	"nm id code (e.g. nm-300, jrcnm01001a, …)"	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	2	nm chemistry (core)	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	3	cas number	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	4	vial number	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	5	nm supplier	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	6	"material state  (liquid or fluid, fluid dispersion, powder)"	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	7	use of dispersant: yes/no  (e.g. for ag nps nm-300k or nm-302)	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	8	dispersant reference (indicate here the reference number of the vial used)	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	9	sample name (internal reference)	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	10	reporting organisation	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	11	operator	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	12	date of preparation	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	13	date of analysis	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	14	"module (e.g. phys-chem, in vitro tox, in vivo tox, eco tox, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	15	"endpoint (oecd list, and others)"	endpoint_assay	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	16	"assay name (conventional name of the assay, e.g. comet, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	0	17	method and instrument information	header0	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	17	target	method and instrument information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	18	deposited droplet volume of mixture  (µl)	method and instrument information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	19	solvent (meoh) for mixture  (µl)	method and instrument information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	20	sodium salt (natfa) concentrated solution  (µl)	method and instrument information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	21	extract of mnm  (µl)	method and instrument information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	22	maldi positive mode	method and instrument information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	23	maldi delayed extraction  (ns)	method and instrument information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	24	maldi reflector mode  (kv)	method and instrument information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	25	accelrating voltage  (kv)	method and instrument information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	26	laser	method and instrument information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	27	laser power  (%)	method and instrument information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	28	m/z mass range  (da)	method and instrument information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	0	29	results	header0	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	29	polymer identified	results	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	0	30	sop	header0	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_MALDI-TOF	1	30	references to sops	sop	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_STEM-EDS	0	0	sample information	header0	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_STEM-EDS	1	0	replicate number	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_STEM-EDS	1	1	"nm id code (e.g. nm-300, jrcnm01001a, …)"	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_STEM-EDS	1	2	nm chemistry (core)	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_STEM-EDS	1	3	cas number	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_STEM-EDS	1	4	vial number	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_STEM-EDS	1	5	nm supplier	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_STEM-EDS	1	6	"material state  (liquid or fluid, fluid dispersion, powder)"	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_STEM-EDS	1	7	use of dispersant: yes/no  (e.g. for ag nps nm-300k or nm-302)	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_STEM-EDS	1	8	dispersant reference (indicate here the reference number of the vial used)	sample information	
JRCTEMPLATES	PCHEM_SURFACECHEMISTRY.xlsx	coating_STEM-EDS	1	9	sample name (internal reference)	sample information	
